drug_name,gene_name
BUFOGENIN,AR
CYCLOASPEPTIDE A,GLP1R
AUY922,HSP90AA1
ENMD-981693,FGR
RITANSERIN,HTR2C
2-APB,ATP2A3
IRIGENOL,ALOX15
BERUBICIN HYDROCHLORIDE,TOP2A
SEVOFLURANE,ATP2C1
TAMOXIFEN,IGF1R
ALOE-EMODIN,EPHX2
KAEMPHEROL,HSD17B10
THERAPEUTIC GLUCOCORTICOID,AANAT
NIVOLUMAB,STK11
XL-820,KIT
THALIDOMIDE,CYP2C19
BICALUTAMIDE,AR
CHLORPROTHIXENE,DRD2
ORPHENADRINE CITRATE,HRH1
TRIMIPRAMINE MALEATE,DRD2
OLMESARTAN MEDOXOMIL,AGTR1
LEVODOPA,DRD3
LORCASERIN HYDROCHLORIDE,HTR2C
LOXAPINE HYDROCHLORIDE,HTR2C
METHADONE HYDROCHLORIDE,OPRM1
FENTANYL HYDROCHLORIDE,OPRM1
HYDROCORTAMATE HYDROCHLORIDE,NR3C1
BETAMETHASONE SODIUM PHOSPHATE,NR3C1
NEOSTIGMINE,ACHE
DEXAMETHASONE SODIUM PHOSPHATE,NR3C1
CICLESONIDE,NR3C1
RAMELTEON,MTNR1A
METHOXAMINE HYDROCHLORIDE,ADRA1D
NAPROXEN SODIUM,PTGS1
RAUWOLFIA SERPENTINA (USP),ADRA2C
DILTIAZEM MALATE,CACNA1D
DILTIAZEM HYDROCHLORIDE,CACNA1D
RIVASTIGMINE TARTRATE,ACHE
INAMRINONE LACTATE,PDE3A
TIMOLOL MALEATE,ADRB2
NABILONE,CNR1
GUANIDINE HYDROCHLORIDE,KCNH2
GUANIDINE HYDROCHLORIDE,KCNA3
GUANIDINE HYDROCHLORIDE,KCNB1
ASPIRIN,PDE3B
ASPIRIN,PDE4D
ENMD-981693,FLT3
ENMD-981693,KDR
ENMD-981693,FYN
GSK2849466,AR
4SC-203,FLT3
ILORASERTIB,FLT1
ILORASERTIB,KDR
JTE-151,RORC
ILORASERTIB,FLT4
BMS-817378,KDR
BALAMAPIMOD,MAP2K2
SERABELISIB,PIK3CA
PANULISIB,PIK3R3
IRAMPANEL,GRIA2
DAGROCORAT,NR3C1
EFATUTAZONE HYDROCHLORIDE,PPARG
CP-778875,PPARA
SOTRASTAURIN,PRKCA
PEFICITINIB,JAK2
AMG-337,MET
AFURESERTIB,AKT1
UPROSERTIB,AKT1
SONOLISIB,PIK3R3
AZD2207,CNR1
ANDOLAST,KCNMA1
MIDOSTAURIN,PRKCE
TEDISAMIL,KCNC4
CARDAMOMIN,MAPK9
TEDISAMIL,KCNA7
PEGNIVACOGIN,F9
DALCETRAPIB,CETP
CENEGERMIN-BKBJ,NTRK1
ERDAFITINIB,FGFR1
NERATINIB MALEATE,ERBB4
PF-06263507,TUBB3
TRAZODONE,KCNH2
HARMINE HYDROCHLORIDE,CXCL8
HEXYLRESORCINOL,NFE2L2
CYCLOHEXIMIDE,RPL14
MONTEPLASE,PLG
BALSTILIMAB,PDCD1
FULACIMSTAT,CMA1
ABT-384,HSD11B1
AZD-5423,NR3C1
MK-0557,NPY5R
T-62,ADORA1
ARX-788,TUBB4B
ONZIGOLIDE,SSTR5
OMBRABULIN,TUBB4B
ONGERICIMAB,PCSK9
ARX-788,ERBB2
CHEMBL:CHEMBL184450,HSD17B10
LUTEOLIN,NFKB2
LUTEOLIN,RELA
MERCURIC CHLORIDE,ALOX12
CHEMBL:CHEMBL398765,ALDH1A1
NVP-TAE684,INSR
MEFENAMIC ACID,CYP2C9
IRIGENOL,VDR
(RS)-ROSCOVITINE,CDK9
HOMIDIUM BROMIDE,WRN
PAZOPANIB,ALK
CP-547632,MAPK14
DEPHOSTATIN,ALDH1A1
BUTALBITAL,CHRNA4
LAUROGUADINE,ROCK1
CEFONICID SODIUM,AR
TICRYNAFEN,CYP1A2
DIMETHENAMID,AR
APOMORPHINE HYDROCHLORIDE HEMIHYDRATE,ATXN2
CYCLOBENZAPRINE,KCNH2
DINOSEB,AR
CHEMBL:CHEMBL1519374,MAPK1
CHEMBL:CHEMBL590927,ADRB2
SB-408124,CYP2C9
BUPIRIMATE,AR
3-ISOBUTYL-1-METHYL-7H-XANTHINE,CYP3A4
CYPROTERONE,CYP2D6
SB-408124,CYP2C19
CHEMBL:CHEMBL537087,KCNH2
CHEMBL:CHEMBL505670,SMAD3
CHEMBL:CHEMBL1288013,CYP1A2
SPIRONOLACTONE,PPARG
AG 490,CYP3A4
CHEMBL:CHEMBL1453126,NFE2L2
NINTEDANIB ESYLATE,AKT1
QUINACRINE DIHYDROCHLORIDE,KCNH2
DIFFRACTAIC ACID,GFER
MOFEBUTAZONE,GLP1R
CHEMBL:CHEMBL1288013,CYP3A4
CHEMBL:CHEMBL541585,KCNH2
PEXIDARTINIB,FLT3
CHEMBL:CHEMBL343002,SMN1
CP-547632,MAP4K4
BROTIZOLAM,AR
"2,4-HEXADIENAL",RORC
GR 127935,MTOR
NS-398,PTGS2
ALSTERPAULLONE,SMAD3
THYMOSIN BETA-4,ACTA1
(-)-N-PORPHYNORAPOMORPHINE,VDR
ETOCARLIDE,GNAS
HOMIDIUM BROMIDE,ALOX15
DECYNIUM 22,NFE2L2
ARISTOLACTONE,MAPK1
RIFAMPIN,CYP3A4
CHEMBL:CHEMBL535307,NFE2L2
2-ARACHIDONYL GLYCERYL ETHER,CNR1
TETRADIFON,AR
4-CHLOROMERCURIBENZOIC ACID,CYP2C9
CHLOROQUINE,CYP2C19
CHEMBL:CHEMBL576208,SMAD3
NELFINAVIR,ABCB1
CHEMBL:CHEMBL519155,LPAR3
METHOCARBAMOL,CYP2D6
BENZYL SALICYLATE,KCNH2
PIMOZIDE,RXRA
CHEMBL:CHEMBL533082,SMAD3
ALSTERPAULLONE,NFE2L2
PYRIDABEN,NFE2L2
DIETHYLCARBAMAZINE CITRATE,NFE2L2
IDAZOXAN,MTOR
PP2,ACVR1
HOMIDIUM BROMIDE,ERG
BUFOGENIN,NFE2L2
LOPINAVIR,SMAD3
CARBOSULFAN,AR
CHEMBL:CHEMBL1823787,STS
MIBEFRADIL DIHYDROCHLORIDE,AR
ASPIRIN,CYP2C19
WORTMANNIN,VDR
SB220025,KDR
CHEMBL:CHEMBL601320,NFE2L2
CHEMBL:CHEMBL1091971,ALDH1A1
CHEMBL:CHEMBL544115,DRD3
SOTALOL HYDROCHLORIDE,KCNH2
TYRPHOSTIN 47,NFKB1
DAUNORUBICIN LIPOSOMAL,TOP2A
CHEMBL:CHEMBL512832,CYP2C19
CHEMBL:CHEMBL329673,HSD17B10
CAPTAN,ALDH1A1
VINBURNINE,AR
PYRILAMINE,CYP3A4
YUANHUADINE,EGFR
BETAMETHASONE VALERATE,AR
CUCURBITACIN B,STAT3
DIHYDROSPHINGOSINE,UBE2N
DISULFIRAM,ALDH1A1
TEBUCONAZOLE,CYP3A4
DIPHENYLPYRALINE,CYP2D6
LAUROGUADINE,AKT1
CHEMBL:CHEMBL242385,CYP2C19
TRIFLUMIZOLE,NFE2L2
NS-398,CYP2C19
NS-398,CYP2D6
SP-600125,ERBB4
(RS)-ROSCOVITINE,CDK7
DIBUTYLDICHLOROSTANNANE,RXRA
ANDALUSOL,NFE2L2
CHEMBL:CHEMBL329673,AR
CINACALCET HYDROCHLORIDE,PPARD
AG 490,HSD17B10
PERGOLIDE MESYLATE,ERG
BENZETHONIUM CHLORIDE,AR
CHEMBL:CHEMBL1170485,NFE2L2
MEFENAMIC ACID,CYP1A2
ACACETIN DIACETATE,CYP3A4
GOSSYPOL,USP2
NSC-663284,CASP1
(R)-NITRENDIPINE,CYP3A4
CHLOROTHALONIL,CYP3A4
BROMOENOL LACTONE,ATXN2
PD-0166285,MAPK14
TORSEMIDE,CYP2C19
SP-600125,CYP2D6
SOTALOL,CYP3A4
CHEMBL:CHEMBL600336,SMN1
CHEMBL:CHEMBL70582,NFE2L2
CAPSAZEPINE,CYP1A2
HYCANTHONE,ATXN2
RHEIN,HSD17B10
XYLOMETAZOLINE HYDROCHLORIDE,HTR1A
GERONTOXANTHONE H,ATXN2
CALMIDAZOLIUM CHLORIDE,UBE2N
CHEMBL:CHEMBL329673,ESR1
VANOXERINE,MTOR
SALERMIDE,SIRT2
METHYL PARATHIONE,ALDH1A1
MECAMYLAMINE,CYP3A4
TYRPHOSTIN AG 835,ALOX12
IRISOLIDONE,JUN
TRIPHENYLSTANNANOL,RXRA
HYDROXYZINE,CYP2D6
GLAFENINE,CYP2C9
SOTALOL,CYP2D6
TRICHLORFON,NFE2L2
PIPERACETAZINE,CYP2D6
ASCORBYL PALMITATE,PPARD
TPCK,ATXN2
CHEMBL:CHEMBL598369,KCNH2
TRIPHENYLSTANNANOL,ESR1
DOVITINIB,PDGFRB
METHOXYCHLOR,AR
CHEMBL:CHEMBL1565444,SMAD3
ETHACRIDINE,VDR
GSK-269962A,PKN2
CHEMBL:CHEMBL2028063,KCNH2
GR 127935,CYP2C9
CLIOXANIDE,NFE2L2
CHEMBL:CHEMBL220845,ALDH1A1
CHEMBL:CHEMBL242385,CYP2C9
WORTMANNIN,THRB
PALBOCICLIB,MAP4K2
CHELIDONINE (+),CYP3A4
BUPIRIMATE,NFE2L2
CADMIUM ACETATE,ALDH1A1
CHEMBL:CHEMBL547407,CYP2C9
DIHYDROCAPSAICIN,CYP3A4
DOXORUBICIN HYDROCHLORIDE,ESR1
CHEMBL:CHEMBL578636,NFE2L2
ASPIRIN,HSP90AA1
IDAZOXAN,AR
SELEGILINE,CYP2C9
CHLOROPROCAINE,G6PD
CISPLATIN,TPMT
ESTRADIOL VALERATE,SERPINC1
PICIBANIL,FCGR3A
DOXORUBICIN HYDROCHLORIDE,FCGR3A
SODIUM CHLORIDE,FCGR3A
PROTEASE INHIBITOR,FCGR3A
ANTISERUM,FLT3
NEOVASTAT,FGF2
RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA 1,FLT3
DEXTROMETHORPHAN POLISTIREX,GCG
VITAMIN D,GCG
H2O2,GCLM
METHYLNITROSOUREA,GFAP
RESVERATROL,GSTP1
SODIUM CHLORIDE,HMGB1
VITAMIN D,HMOX1
METHYLNITROSOUREA,HRAS
LITHIUM,HSPA4
SODIUM CHLORIDE,HSPA4
RESVERATROL,HSPB2
RITUXIMAB,HSPB2
METYROSINE,IFNA1
MYCOPHENOLATE MOFETIL,IL15
METHADONE HYDROCHLORIDE,NR3C1
ACYCLOVIR,IL10
CEFACLOR ANHYDROUS,IL1B
"ALUM, POTASSIUM",IL7
HMG-COA REDUCTASE INHIBITOR,IL6
GP-120 ANTIGEN,CXCL8
PENTOSAN POLYSULFATE SODIUM,LIPC
CAPSAICIN,LIF
UBP141,GRIN2B
URACIL,MAPK1
ACETAMINOPHEN,MARK2
PREDNISONE,MC2R
CAPIVASERTIB,AKT1
HYDROCORTISONE BUTYRATE,MMP1
SULFAMETHOXAZOLE,MPO
BIZELESIN,MYC
SULINDAC,MYC
DOXORUBICIN HYDROCHLORIDE,NFE2L2
ATORVASTATIN CALCIUM TRIHYDRATE,NOS1
PREGNANT MARE SERUM GONADOTROPIN,NOS2
ENZYME INHIBITOR,NOS1
BASIC FIBROBLAST GROWTH FACTOR,NR5A1
ESTRADIOL VALERATE,NR3C1
H2O2,NTF3
NALOXONE HYDROCHLORIDE,NTF3
RECOMBINANT INTERFERON,NT5E
RECOMBINANT INTERFERON,NTRK3
LITHIUM,NTRK2
DOXORUBICIN HYDROCHLORIDE,NTRK2
STREPTOZOCIN,PIK3CA
EPINEPHRINE,PIK3CB
UROKINASE,PIK3CB
TROGLITAZONE,PIK3CB
BRAIN-DERIVED NEUROTROPHIC FACTOR,PIK3CG
TYROSINE KINASE INHIBITOR,PLAU
ALDESLEUKIN,PRF1
TYROSINE KINASE INHIBITOR,PRKAA1
STREPTOZOCIN,PREP
STREPTOZOCIN,PTGER4
TROPICAMIDE,ARG1
PHENOBARBITAL,PTH
SACITUZUMAB GOVITECAN,ESR1
LAPATINIB,ABCB11
SULFASALAZINE,MTR
GEFITINIB,SIRT2
DIDANOSINE,XDH
SIMVASTATIN,RHOA
WARFARIN,STX4
TOPIRAMATE,CYP2C19
VINCRISTINE,CYBA
ABACAVIR,LTA
FOSAMPRENAVIR,CYP3A4
PEGINTERFERON ALFA-2B,VDR
COCAINE,CYP3A4
CISAPRIDE,CYP3A4
DESLORATADINE,CYP3A4
SAQUINAVIR,CYP3A4
SULFAMETHOXAZOLE,CYP3A4
REPAGLINIDE,CYP3A4
PEGINTERFERON ALFA-2B,KIR2DS2
METFORMIN,PPARA
LOVASTATIN,PPARA
PHYTOSTEROLS,CYP27A1
VINCRISTINE,SULF2
METHOTREXATE,ENG
METHOTREXATE,CYP2B6
THALIDOMIDE,GSTT1
THALIDOMIDE,NAT2
DROTRECOGIN ALFA,DRD1
PEGINTERFERON ALFA-2B,SOCS3
SIMVASTATIN,HLA-DRB1
AMILORIDE,SCNN1B
PRIMAQUINE,CYB5R4
RIVAROXABAN,CES1
PACLITAXEL,RAF1
NALTREXONE,ALDH2
GLYCEROL PHENYLBUTYRATE,CPS1
HEROIN,BDNF-AS
OBLIMERSEN,BCL2
PAMAPIMOD,CTNNB1
XL999,SRC
DENOSUMAB,TNFRSF11A
AFLIBERCEPT,VEGFA
ANTI-ERBB3 MONOCLONAL ANTIBODY AV-203,EGFR
TUCATINIB,EGFR
LINIFANIB,KIT
SHARK CARTILAGE EXTRACT AE-941,MMP9
JNJ-40411813,GRM2
SHARK CARTILAGE EXTRACT AE-941,VEGFA
LEVONORGESTREL,ESR1
BENAZEPRIL,ACE
EMPAGLIFLOZIN,SLC5A2
BRYOSTATIN,PRKCA
OGLEMILAST,PDE4A
RIGOSERTIB,PIK3CB
CENISERTIB,FLT4
OMIGAPIL,GAPDH
ACETAMINOPHEN,PTGS2
PELAREOREP,HRAS
BETHANIDINE,ADRA1A
CANDOXATRIL,ACE
CLONAZEPAM,TSPO
DROPERIDOL,DRD2
GLIMEPIRIDE,KCNJ1
PHENYLEPHRINE,ADRA1A
ERIBULIN MESYLATE,TUBB4A
MDX-018,CXCL8
ROMILKIMAB,IL4R
MIGALASTAT,HP
MEDI0680,PDCD1
EICOSAPENTAENOIC ACID,COX8A
CHEMBL:CHEMBL591126,CYP1A2
TRYPTAMINE,MAOA
BIMAKALIM,CALCA
FADOLMIDINE,ADRA2C
UK-356202,PLAU
LIDORESTAT,AKR1B1
SPIRAPRIL,ACE
PD-170292,CCKAR
NM-3,VEGFA
MKC-1,CDK2
TERAMEPROCOL,SP1
HYDROCHLOROTHIAZIDE,ACE
OFRANERGENE OBADENOVEC,FAS
COVA322,TNF
CYCLOFENIL,ESR1
FOSFESTROL,ESR1
ALLITINIB,EGFR
GS-9901,PIK3CD
RITOBEGRON,ADRB3
DEZAMIZUMAB,APCS
GW274150,NOS2
LANRAPLENIB,SYK
TELCAGEPANT,CALCRL
CAFFEINE,CYP2C19
ETOPOSIDE,MAPK3
PSB-11,ABAT
MRS1523,ABAT
XANTHINE AMINE CONGENER,ABAT
2-HEXYNYL-NECA,ABCA1
PICLIDENOSON,ABCA1
MRE 2029F20,ABCA1
MRS1754,ABCA1
AZD1390,EEF1B2P2
PHENINDIONE,VKORC1
COMPOUND 19A [PMID: 30503936],AXL
BETAXOLOL,ABO
[125I]ICYP,ACAA1
R-SPONDIN-1,LGR6
HISTIDINE,CA14
METHOCARBAMOL,GAPDH
TRYPTOPHAN,ACP5
KASSININ,AQP5
JWH-133,CNR2
"[125I]DTYR-GLY-[(NLE28,31)CCK-26-33",CCKAR
CARIPRAZINE,ALDH1A1
BP 897,ALDH1A1
PG01037,ALDH1A1
SONEPIPRAZOLE,ALDH2
L741742,ALDH2
QUINPIROLE,ALDH2
MUPADOLIMAB,CCR3
BMS-599626,DXO
BMS-690514,DXO
DINOPROSTONE,APOC1
AH13205,APOC1
U46619,APOC1
TG11-77,APOC1
NEUREGULIN-4,ERBB4
1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE,BDH1
DEMECLOCYCLINE,NR1I2
SARAFOTOXIN S6B,ALDH1B1
UNC0642,GCNT2
EMRICASAN,CASP1
BRD9539,OPN1MW
UNC0642,OPN1MW
DARIGABAT,ARNT
TETRAHYDRODEOXYCORTICOSTERONE,ARNT
CGP 47656,ALOX5
ABBOTT 14C,ALOX15
BIM 28163,ALOX15
LIVER ENRICHED ANTIMICROBIAL PEPTIDE 2,ALOX15
4‐BCCA,ASS1
CALPEPTIN,VDR
"COMPOUND 2F [JIANG ET AL., 2018]",SLC29A1
"(7S)-2-(2-AMINOPYRIMIDIN-4-YL)-7-(2-FLUOROETHYL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",SLC29A1
PSN632408,ADH1C
OLEOYL-LYSOPHOSPHATIDYLCHOLINE,ADH1C
CTAP,APOF
NALTRIBEN,APOF
RABEPRAZOLE,KDR
BT7480,HLA-DOB
UCM-1306,ALCAM
ATRACURIUM,SERPINC1
LPA,BIN1
[PHE(ME)7]NEUROKININ B,AQP4
SAREDUTANT,AQP3
RP67580,AQP3
COMPOUND 46 [PMID: 25268943],ANXA1
CHEMBL:CHEMBL408563,NPC1
AP4A,APC
MRS2957,AIRE
CYCLIC INSL3 B-CHAIN ANALOGUE 6,APPL1
ABEXINOSTAT,HDAC1
SUNVOZERTINIB,EFNB2
[3H]TAUROCHOLIC ACID,CD44
SC-435,CD44
PD166285,MS4A2
SEGLITIDE,FASLG
NH-3,THRB
CD2+,ARHGAP1
RAMATROBAN,APOC4
CLEMIZOLE,ATP2A3
2-APB,ATP2A2
GSK1702934A,ATP2A2
HEXYLCAINE HYDROCHLORIDE,SCN5A
HC067047,TRPV4
BOSUTINIB,FGF1
SJ988497,TYK2
MIFEPRISTONE,GNAS
[VAL4]AVP,AQP9
LS-192629,AQP9
D[D-PHE2]AVP,AR
ARGIPRESTOCIN,AR
[125I]3-N3-PHPA-LVA,AQP9
D[LEU4]LVP,AR
D[D-PHE2]AVP,ABCC6
"D(CH2)5[D-TYR(ET)2,VAL4,TYR-NH29]AVP",ABCC6
"[3H]DESGLY-NH2[D-ILE2,ILE4]VP",ABCC6
THIOGUANINE,NT5C2
ONDANSETRON HYDROCHLORIDE,PPY
RITUXIMAB,AKT2
RAPALINK-1,MTOR
DOCETAXEL ANHYDROUS,IGF2
LEUPROLIDE ACETATE,AR
CABAZITAXEL,IGF2
METHOTREXATE,SLCO1B1
ALPELISIB,SGK1
ZOLEDRONIC ACID ANHYDROUS,ERBB2
DEXAMETHASONE,CDK4
TYRPHOSTIN AG 1295,FLT3
CISPLATIN,ALK
NICLOSAMIDE,APC
ATR INHIBITOR ART0380,ATM
AZD6482,ATM
PERINDOPRILAT,DAPK3
BUTYRIC ACID,GAS1
REFAMETINIB,MAP2K2
ERGOTAMINE TARTRATE,ADRA2B
CHRYSIN DIMETHYL ETHER,BRCA1
PROPYLTHIOURACIL,PRKAB1
MRS1523,DRD1
4P-PDOT,ANK2
DAUNORUBICIN HYDROCHLORIDE,ESR1
ACACETIN,CYP2D6
CHEMBL:CHEMBL154580,HSD17B10
CHEMBL:CHEMBL1397308,TP53
LXH254,RAF1
DEPHOSTATIN,THRB
ALSTERPAULLONE,CDK2
PELITINIB,ERBB2
FADOLMIDINE,ADRA2A
PF-956980,EPHB1
IOX1,GFPT1
"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE",MS4A2
RECILISIB,PIK3R1
NIRAPARIB,BRCA1
ERGOTAMINE TARTRATE,ADRA2A
ALSTERPAULLONE,MAP4K5
CHEMBL:CHEMBL606167,CYP2C19
ALSTERPAULLONE,MAP4K2
CHLOROTHALONIL,AR
GOSSYPOL,ATXN2
SONOLISIB,PIK3CA
BASIC FIBROBLAST GROWTH FACTOR,SLC2A1
TISOTUMAB VEDOTIN-TFTV,F3
CHEMBL:CHEMBL1256364,NPC1
THEONELLASTEROL B,NR1H4
BIOCHANIN A,SMN2
RG-7160,EGFR
CHEMBL:CHEMBL428064,SMAD3
URACIL,SMAD7
REPAGLINIDE,NOS1AP
MRS1191,ABCA1
S33084,ALDH1A1
DEXAMETHASONE,KDR
PANOBINOSTAT LACTATE,HDAC9
BIMIRALISIB,F7
ACETAZOLAMIDE SODIUM,CA2
PYRACLOSTROBIN,RXRA
THIOTHIXENE,ATXN2
DACLIZUMAB,IL2RB
THERAPEUTIC HORMONE,DDIT3
ARFORMOTEROL,UGT1A1
IRINOTECAN HYDROCHLORIDE,ALK
O-F-AMIDINE,PADI4
BUSERELIN ACETATE,MUC16
GENISTEIN,TG
COMPOUND 25 [PMID: 17935989],FCN2
ATRANORIN,CYP3A4
CGP 20712A,ACAA1
XL-228,IGF1R
TYRPHOSTIN 47,ALOX15
CHEMBL:CHEMBL287689,HIF1A
ALX40-4C,ACADSB
ASNUCICLIB,EGR4
TRANILAST,ARSA
LEVONORDEFRIN,ADRA2C
INDINAVIR,CYP3A4
LEVAMISOLE,GSTP1
VU0810464,ASIP
PALBINONE,GSK3B
SULFATINIB,CD274
IL-27 SUBUNIT &ALPHA;,TP53
EPITINIB,EGFR
PANULISIB,PIK3CG
PICTILISIB,PIK3C2G
PROSTAGLANDIN D2,PPARD
OPIATE,GRM2
BENZODIAZEPINE,NOS2
LINSIDOMINE,HSD17B10
PERHEXILINE,CYP2D6
GERONTOXANTHONE H,SMAD3
DABIGATRAN,HYOU1
ALENDRONATE SODIUM,VDR
SP-600125,NTRK2
PACLITAXEL,SOD2
BIVALENT BRD4 INHIBITOR AZD5153,NRAS
COMPOUND 17 [PMID: 23916253],ERAP2
WORTMANNIN,PIK3CB
ISTIRATUMAB,IGF1R
COMPOUND 8I [PMID: 22765894],AXL
IBREXAFUNGERP,GSC
APETX-1,BAD
2-CHLORO-5-NITRO-N-PHENYLBENZAMIDE,AHR
LESTAURTINIB,MTOR
IRINOTECAN HYDROCHLORIDE,UGT1A
SR9009,BCL2
PRL-2915,AQP1
LERCANIDIPINE HYDROCHLORIDE,AR
NVP-TAE684,ACVR1
DEXRAZOXANE,TOP2A
CYTARABINE,IL1B
DIGOXIN,VIP
S-ADENOSYLMETHIONINE,TPMT
CHEMBL:CHEMBL604528,NFE2L2
VANUCIZUMAB,VEGFA
NVP-TAE 226,ACSL1
QUERCETIN,BAX
ERGOTAMINE TARTRATE,ADRA1A
IMIDAPRIL,AGT
OCTREOTIDE ACETATE,FASLG
TRAMETINIB DIMETHYL SULFOXIDE,APC
ANX-042,NPR3
CHEMBL:CHEMBL244707,CYP2D6
AMLEXANOX,AR
HUMAN CHORIONIC GONADOTROPIN,LIPE
MEVIDALEN,DRD1
ASPIRIN,THRB
PALBOCICLIB,CDK9
ORYZALIN,NFE2L2
OXALIPLATIN,CXCL10
DEXEFAROXAN,CHRNA4
STAVUDINE,CYP1A2
NIFEDIPINE,ADRA1A
TETRAIDOFLUORESCEIN,THRB
PL017,APOF
METOCHALCONE,ABCB1
CHEMBL:CHEMBL265715,HSD17B10
REGORAFENIB,NTRK1
"PAROXETINE HYDROCHLORIDE, HEMIHYDRATE",MTOR
CYC-116,CYP2C9
SB 216763,DRD1
CHEMBL:CHEMBL592106,ALDH1A1
ABAMECTIN,RXRA
EPOETIN ALFA,MAPK14
CHEMBL:CHEMBL579045,ATXN2
EG5 KINESIN-RELATED MOTOR PROTEIN INHIBITOR 4SC-205,NRAS
TECADENOSON,SLC29A1
CHEMBL:CHEMBL1520346,TLR9
URMC-099,FCGR1A
ATAGABALIN,CACNA1C
1-NAPHTHOL,NFE2L2
RECOMBINANT INTERFERON,MYC
C-1311,FLT3
DONEPEZIL,APOE
RECOMBINANT INTERFERON ALFA,EPO
HYDROCORTISONE BUTYRATE,NR3C2
DOXORUBICIN HYDROCHLORIDE,TGFB1
AZELASTINE HYDROCHLORIDE,HRH1
CHEMBL:CHEMBL582081,HSD17B10
DAUNORUBICIN HYDROCHLORIDE,KMT2A
TICARCILLIN,CSF2
CISAPRIDE,BAD
RIFAMPIN,CYP1A2
DIRLOTAPIDE,CYP3A4
PAZOPANIB,MET
C5A,NT5E
PIROXICAM-BETA-CYCLODEXTRIN,CYP2C19
SAPPANONE A 7-METHYL ETHER,CYP3A4
CHEMBL:CHEMBL505670,VDR
[125I]U-II (HUMAN),UTS2R
PHENELZINE SULFATE,MAOA
METHACYCLINE HYDROCHLORIDE,RPSA
PTHRP,PIK3CA
MLN-3897,ACTA1
SPIPERONE,SERPINA3
OFATUMUMAB,GATM
CRIZOTINIB,TP53
BROMFENAC SODIUM,PTGS2
GSK-264220A,GALNT3
ENOXOLONE,CYP2C9
IL-12,ERBB2
VORINOSTAT,MYC
ILORASERTIB,PDGFRB
CD2+,BTC
6-PRENYLNARINGENIN,ATP6V0A1
RITUXIMAB,JAK2
MEDROXYPROGESTERONE,ESR1
ACETAMINOPHEN,TRPV1
LAPATINIB,HLA-DQA1
QUININE,G6PD
PF-670462,DXO
CHEMBL:CHEMBL405317,TP53
DIALLYLDISULFIDE,VDR
SIMVASTATIN,HLA-G
PIRIBEDIL,CYP2C19
ALPRAZOLAM,ARNT
METHOTREXATE,FGFR4
REMOXIPRIDE,CYP1A2
GSK-1059615,PIK3CA
NAVTEMADLIN,NR1I2
GONADOTROPIN-RELEASING HORMONE ANALOG,CYP19A1
GR148672X,GALT
VACCINIA VACCINE,CALR
PROGESTIN,CDKN1B
COMPOUND 7K [PMID: 23521020],DPT
4&ALPHA;-PDD,TRPV4
COMPOUND 30 [PMID: 17280833],EPHX2
BRILLIANT GREEN OXALATE,CYP2C19
CHEMBL:CHEMBL195350,MTOR
LANSOPRAZOLE SULFIDE,CYP1A2
CAFFEINE,IL2RA
EPOETIN ALFA,GSTT1
CHEMBL:CHEMBL590947,KCNH2
PASIREOTIDE PAMOATE,SSTR1
ADROPIN,ACVR1
CYTARABINE,FCGR3A
NIRAPARIB,BRCA2
CHEMBL:CHEMBL603024,THRB
GOSSYPOL,HSPA4
4-CHLOROMERCURIBENZOIC ACID,HSD17B10
PENBUTOLOL SULFATE,ADRB1
CAFFEINE,CYP2D6
CI-966,CD14
ESTROPIPATE,SLCO1A2
CCG-63802,GP1BA
PIRIBEDIL,CYP3A4
ESTRAMUSTINE,VDR
CHEMBL:CHEMBL578944,ATXN2
PHORBOL 12-MYRISTATE 13-ACETATE,ANXA1
DILPACIMAB,VEGFA
BROXURIDINE,CXCL8
MERESTINIB,MET
[19F]-HALOPERIDOL,ALB
NIMESULIDE,CYP1A2
GANGALEOIDIN,CYP3A4
PACLITAXEL,SLC29A1
CNS-5161,GRIN2B
AGS-16C3F,TUBB4A
ECONAZOLE NITRATE,CYP3A4
ENSIFENTRINE,PDE4A
ZOLEDRONIC ACID ANHYDROUS,SPP1
GENISTEIN,BGLAP
MLN-8054,CHEK2
FULVESTRANT,CCNE1
CHEMBL:CHEMBL531269,ERAP1
TPCK,NFE2L2
DAUNORUBICIN HYDROCHLORIDE,HSP90AA1
MBX-8025,PPARD
RISPERIDONE,TNF
RACEPINEPHRINE,AOC1
APRATASTAT,DBP
CHEMBL:CHEMBL571228,NPC1
HYDROXYZINE,CYP3A4
ILAPRAZOLE,ATP4A
PIMOZIDE,CYP2C19
MECLIZINE HYDROCHLORIDE,HRH1
THIOGUANINE,AR
AME-527,TNF
HEXAMETHYLENEBISACETAMIDE,HMGB1
PHENAZOPYRIDINE HYDROCHLORIDE,SCN5A
CHEMBL:CHEMBL70582,SMN1
4'-METHOXYFLAVONE,HSD17B10
ETOPOSIDE,IGF2
4-HYDROXYCYCLOPHOSPHAMIDE,CYP2C9
PERICIAZINE,AR
